;0;0.5;1;1.5;2;2.5;3;3.5;4;4.5;5;5.5;6;6.5;7;7.5;8;8.5;9;9.5;10;10.5;11;11.5;12;12.5;13;13.5;14;14.5;15;15.5;16;16.5;17;17.5;18;18.5;19;19.5;20;20.5;21;21.5
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26151544661922e-05;0.000172265885859542;0.000513613314554439;0.00139451061668955;0.00344791011974335;0.00776316124671755;0.015917315967424;0.0297200562791806;0.0505333369092171;0.0782446922631722;0.110326630867207;0.141662331379597;0.165644482099299;0.176379505866524;0.171028241146488;0.151020567193168;0.121437529731769;0.0889238610108129;0.0592969366522425;0.0360076488001899;0.01991158490622;0.0100268716479326;0.00459804948559508;0.00192012890746673;0.000730189679972846;0.000252865485475027;7.97428914508764e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26151544661922e-05;0.000172265885859542;0.000513613314554439;0.00139451061668955;0.00344791011974335;0.00776316124671755;0.015917315967424;0.0297200562791806;0.0505333369092171;0.0782446922631722;0.110326630867207;0.141662331379597;0.165644482099299;0.176379505866524;0.171028241146488;0.151020567193168;0.121437529731769;0.0889238610108129;0.0592969366522425;0.0360076488001899;0.01991158490622;0.0100268716479326;0.00459804948559508;0.00192012890746673;0.000730189679972846;0.000252865485475027;7.97428914508764e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2441400986901e-05;0.000171697004187808;0.000511917185343767;0.00138990545922082;0.00343652392529677;0.00773752459715145;0.0158647514723013;0.0296219103507759;0.0503664583131691;0.0779863011654984;0.109962294086937;0.141194513253594;0.165097466598116;0.175797039595525;0.17046344660663;0.150521844928441;0.121036500911812;0.0886302035959598;0.0591011176119077;0.035888739061663;0.0198458299504329;0.00999375944189789;0.00458286513226226;0.00191378797619427;0.00072777834052654;0.000252030435985204;7.94795527801283e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.2441400986901e-05;0.000171697004187808;0.000511917185343767;0.00138990545922082;0.00343652392529677;0.00773752459715145;0.0158647514723013;0.0296219103507759;0.0503664583131691;0.0779863011654984;0.109962294086937;0.141194513253594;0.165097466598116;0.175797039595525;0.17046344660663;0.150521844928441;0.121036500911812;0.0886302035959598;0.0591011176119077;0.035888739061663;0.0198458299504329;0.00999375944189789;0.00458286513226226;0.00191378797619427;0.00072777834052654;0.000252030435985204;7.94795527801283e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1151813833293e-05;0.000167474800990589;0.000499328623377328;0.00135572627652911;0.00335201632207244;0.00754725103211636;0.0154746211685939;0.0288934775794388;0.0491278961010417;0.0760685390491592;0.107258209925051;0.137722397195954;0.161037552713067;0.171474012375841;0.16627157783946;0.146820360339851;0.118060090790112;0.086450697140601;0.0576477612827122;0.0350061986263937;0.0193578008956187;0.00974800277731641;0.0044701678379478;0.00186672599191497;0.000709881534168304;0.00024583275235265;7.75250700944852e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.1151813833293e-05;0.000167474800990589;0.000499328623377328;0.00135572627652911;0.00335201632207244;0.00754725103211636;0.0154746211685939;0.0288934775794388;0.0491278961010417;0.0760685390491592;0.107258209925051;0.137722397195954;0.161037552713067;0.171474012375841;0.16627157783946;0.146820360339851;0.118060090790112;0.086450697140601;0.0576477612827122;0.0350061986263937;0.0193578008956187;0.00974800277731641;0.0044701678379478;0.00186672599191497;0.000709881534168304;0.00024583275235265;7.75250700944852e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.52852934773011e-05;0.000148267381829872;0.000442061415944189;0.00120024018126899;0.0029675788893913;0.00668166878793652;0.013699861423364;0.0255797304867629;0.0434934956580171;0.0673443590183819;0.0949569360362447;0.121927234012509;0.142568411342064;0.151807930007679;0.147202154432558;0.129981766200943;0.104519966326341;0.0765358038737091;0.0510362310221318;0.030991393257088;0.0171376854296942;0.00863001980784113;0.00395749138229977;0.00165263415020006;0.000628466347521872;0.000217638584096046;6.8633842829481e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.52852934773011e-05;0.000148267381829872;0.000442061415944189;0.00120024018126899;0.0029675788893913;0.00668166878793652;0.013699861423364;0.0255797304867629;0.0434934956580171;0.0673443590183819;0.0949569360362447;0.121927234012509;0.142568411342064;0.151807930007679;0.147202154432558;0.129981766200943;0.104519966326341;0.0765358038737091;0.0510362310221318;0.030991393257088;0.0171376854296942;0.00863001980784113;0.00395749138229977;0.00165263415020006;0.000628466347521872;0.000217638584096046;6.8633842829481e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.93322743425799e-05;0.00012877675930513;0.000383949833446511;0.00104246152474031;0.0025774731275462;0.00580332398563567;0.0118989337725982;0.0222171239238831;0.0377760189231502;0.0584915455094463;0.0824742862885599;0.105899179397297;0.123826952127462;0.131851881526043;0.127851562336949;0.112894895785784;0.0907801997989802;0.0664747206838687;0.0443272172008767;0.0269173916794325;0.0148848355207289;0.0074955527633722;0.00343725578006979;0.00143538563609324;0.000545850736469216;0.000189028707553525;5.9611519062094e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.93322743425799e-05;0.00012877675930513;0.000383949833446511;0.00104246152474031;0.0025774731275462;0.00580332398563567;0.0118989337725982;0.0222171239238831;0.0377760189231502;0.0584915455094463;0.0824742862885599;0.105899179397297;0.123826952127462;0.131851881526043;0.127851562336949;0.112894895785784;0.0907801997989802;0.0664747206838687;0.0443272172008767;0.0269173916794325;0.0148848355207289;0.0074955527633722;0.00343725578006979;0.00143538563609324;0.000545850736469216;0.000189028707553525;5.9611519062094e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4608385697266e-05;0.000113310400412091;0.000337836653140926;0.00091725970912686;0.00226791319885334;0.00510633260288351;0.010469846869305;0.0195488007417185;0.0332390398178497;0.0514665882117237;0.0725689515210983;0.093180465835356;0.108955075458345;0.116016194004412;0.112496321540326;0.0993359820125466;0.0798773073978285;0.0584909673035311;0.0390034254417285;0.0236845564813345;0.0130971355547594;0.00659532115507913;0.00302443415147321;0.00126299281057471;0.000480292918134473;0.000166325963301491;5.24520505916301e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4608385697266e-05;0.000113310400412091;0.000337836653140926;0.00091725970912686;0.00226791319885334;0.00510633260288351;0.010469846869305;0.0195488007417185;0.0332390398178497;0.0514665882117237;0.0725689515210983;0.093180465835356;0.108955075458345;0.116016194004412;0.112496321540326;0.0993359820125466;0.0798773073978285;0.0584909673035311;0.0390034254417285;0.0236845564813345;0.0130971355547594;0.00659532115507913;0.00302443415147321;0.00126299281057471;0.000480292918134473;0.000166325963301491;5.24520505916301e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.29074377425876e-05;0.000140482107249907;0.000418849503372056;0.00113721755783177;0.00281175623840437;0.00633082542964371;0.0129805043970779;0.0242365812177654;0.0412097242582581;0.0638082182981559;0.0899709046435633;0.11552503695576;0.135082380260723;0.14383674710865;0.139472813178425;0.123156639003213;0.0990317960565439;0.0725170356119282;0.0483564030847249;0.0293640865417176;0.0162378139604027;0.00817687176539656;0.00374969006633396;0.00156585706895167;0.000595466620816371;0.000206210742614857;6.50299934506686e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.29074377425876e-05;0.000140482107249907;0.000418849503372056;0.00113721755783177;0.00281175623840437;0.00633082542964371;0.0129805043970779;0.0242365812177654;0.0412097242582581;0.0638082182981559;0.0899709046435633;0.11552503695576;0.135082380260723;0.14383674710865;0.139472813178425;0.123156639003213;0.0990317960565439;0.0725170356119282;0.0483564030847249;0.0293640865417176;0.0162378139604027;0.00817687176539656;0.00374969006633396;0.00156585706895167;0.000595466620816371;0.000206210742614857;6.50299934506686e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.90162732264255e-05;0.000127742148407201;0.000380865125583964;0.00103408623978992;0.00255676533988896;0.00575669925092305;0.0118033360372515;0.0220386283734723;0.037472520985563;0.0580216160691705;0.0818116760795944;0.105048370247592;0.122832108688167;0.130792564656482;0.126824384603755;0.111987882050302;0.090050858693217;0.0659406532727347;0.0439710859995764;0.0267011335057866;0.0147652486237863;0.007435332420689;0.00340964037564263;0.00142385354264838;0.000541465293601722;0.000187510023887997;5.91325915941522e-05
F.1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.90162732264255e-05;0.000127742148407201;0.000380865125583964;0.00103408623978992;0.00255676533988896;0.00575669925092305;0.0118033360372515;0.0220386283734723;0.037472520985563;0.0580216160691705;0.0818116760795944;0.105048370247592;0.122832108688167;0.130792564656482;0.126824384603755;0.111987882050302;0.090050858693217;0.0659406532727347;0.0439710859995764;0.0267011335057866;0.0147652486237863;0.007435332420689;0.00340964037564263;0.00142385354264838;0.000541465293601722;0.000187510023887997;5.91325915941522e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.73537465990943e-05;0.000155039649496854;0.000462253033257929;0.00125506240630529;0.00310312615753488;0.00698686099498542;0.0143256169160053;0.0267481114183449;0.0454801065412306;0.0704203830197843;0.0992941933597185;0.127496387891377;0.149080372574189;0.158741915914046;0.153925766724556;0.135918819257898;0.109294025055712;0.0800316567278123;0.0533673642284386;0.0324069575431729;0.0179204671277995;0.00902420498457214;0.00413825393843271;0.00172811994270964;0.000657172204957137;0.000227579453948678;7.17687653520094e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.73537465990943e-05;0.000155039649496854;0.000462253033257929;0.00125506240630529;0.00310312615753488;0.00698686099498542;0.0143256169160053;0.0267481114183449;0.0454801065412306;0.0704203830197843;0.0992941933597185;0.127496387891377;0.149080372574189;0.158741915914046;0.153925766724556;0.135918819257898;0.109294025055712;0.0800316567278123;0.0533673642284386;0.0324069575431729;0.0179204671277995;0.00902420498457214;0.00413825393843271;0.00172811994270964;0.000657172204957137;0.000227579453948678;7.17687653520094e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92661234208761e-08;6.30787052104742e-08;1.8807010279081e-07;5.1062880885632e-07;1.26252336584408e-06;2.84264152092391e-06;5.82845336232017e-06;1.08826112582829e-05;1.8503823007633e-05;2.86509070146201e-05;4.03983701741831e-05;5.18725828734774e-05;6.06541417295048e-05;6.45849919745285e-05;6.26255160858803e-05;5.52992938280517e-05;4.44668548344166e-05;3.25613047928232e-05;2.17127957071007e-05;1.31849428727949e-05;7.29103727244558e-06;3.67154574863941e-06;1.68367060371726e-06;7.03094781162641e-07;2.67374003511597e-07;9.25919100963955e-08;2.91995035311981e-08
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.92661234208761e-08;6.30787052104742e-08;1.8807010279081e-07;5.1062880885632e-07;1.26252336584408e-06;2.84264152092391e-06;5.82845336232017e-06;1.08826112582829e-05;1.8503823007633e-05;2.86509070146201e-05;4.03983701741831e-05;5.18725828734774e-05;6.06541417295048e-05;6.45849919745285e-05;6.26255160858803e-05;5.52992938280517e-05;4.44668548344166e-05;3.25613047928232e-05;2.17127957071007e-05;1.31849428727949e-05;7.29103727244558e-06;3.67154574863941e-06;1.68367060371726e-06;7.03094781162641e-07;2.67374003511597e-07;9.25919100963955e-08;2.91995035311981e-08
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1948093558935e-05;0.000104600408271913;0.000311867681335868;0.000846751398963443;0.00209358228073128;0.00471381685256848;0.00966504621897756;0.0180461151966051;0.0306840071420528;0.04751043257927;0.0669906904341111;0.0860178300835416;0.100579870292505;0.107098211769447;0.10384890636174;0.0917001814203726;0.0737372644972352;0.0539948587059766;0.0360052935156038;0.0218639619017923;0.0120903793582768;0.00608834919827933;0.00279195065841333;0.00116590854105312;0.000443373557451604;0.000153540748283321;4.84201440170545e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1948093558935e-05;0.000104600408271913;0.000311867681335868;0.000846751398963443;0.00209358228073128;0.00471381685256848;0.00966504621897756;0.0180461151966051;0.0306840071420528;0.04751043257927;0.0669906904341111;0.0860178300835416;0.100579870292505;0.107098211769447;0.10384890636174;0.0917001814203726;0.0737372644972352;0.0539948587059766;0.0360052935156038;0.0218639619017923;0.0120903793582768;0.00608834919827933;0.00279195065841333;0.00116590854105312;0.000443373557451604;0.000153540748283321;4.84201440170545e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53963317469637e-05;8.31494581810003e-05;0.000247911352887189;0.000673103682872715;0.0016642404668978;0.00374712989873466;0.00768298489154273;0.0143453044367566;0.0243914781102122;0.0377672209141081;0.0532525609105405;0.0683777060100859;0.0799534328489113;0.0851350241161033;0.0825520706785497;0.0728947479859006;0.0586155799196871;0.0429218520284415;0.0286215005938388;0.0173802054490854;0.0096109423419278;0.00483977974290172;0.00221939080688552;0.000926809608860757;0.00035244863459852;0.000122053347968543;3.84903730929811e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53963317469637e-05;8.31494581810003e-05;0.000247911352887189;0.000673103682872715;0.0016642404668978;0.00374712989873466;0.00768298489154273;0.0143453044367566;0.0243914781102122;0.0377672209141081;0.0532525609105405;0.0683777060100859;0.0799534328489113;0.0851350241161033;0.0825520706785497;0.0728947479859006;0.0586155799196871;0.0429218520284415;0.0286215005938388;0.0173802054490854;0.0096109423419278;0.00483977974290172;0.00221939080688552;0.000926809608860757;0.00035244863459852;0.000122053347968543;3.84903730929811e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.93562760805777e-05;6.33738716495665e-05;0.00018895014594254;0.000513018212486358;0.00126843113653981;0.00285594319496029;0.005855726652389;0.0109335346499793;0.0185904086077739;0.02878497422751;0.0405874077111722;0.0521153121039236;0.0609379628220709;0.0648872068350954;0.0629185619009095;0.055558057789504;0.0446749301770431;0.032713670069755;0.0218143971678507;0.0132466396470773;0.00732515448366315;0.00368872614384528;0.00169154906373075;0.000706384797693698;0.000268625136239497;9.30251787296167e-05;2.93361378113693e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.93562760805777e-05;6.33738716495665e-05;0.00018895014594254;0.000513018212486358;0.00126843113653981;0.00285594319496029;0.005855726652389;0.0109335346499793;0.0185904086077739;0.02878497422751;0.0405874077111722;0.0521153121039236;0.0609379628220709;0.0648872068350954;0.0629185619009095;0.055558057789504;0.0446749301770431;0.032713670069755;0.0218143971678507;0.0132466396470773;0.00732515448366315;0.00368872614384528;0.00169154906373075;0.000706384797693698;0.000268625136239497;9.30251787296167e-05;2.93361378113693e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.66481021294941e-06;2.50951524266152e-05;7.482157220375e-05;0.000203147920505231;0.000502280701582307;0.00113091291306286;0.00231878452563029;0.00432952432068723;0.00736153757915998;0.0113984406669984;0.016072036575976;0.0206369228668947;0.0241305671530286;0.0256944116507227;0.0249148562375635;0.0220002012258918;0.0176906373756156;0.0129541483811194;0.00863819122570021;0.00524548102287392;0.00290065706151769;0.00146068312429624;0.00066982938688285;0.000279718339886031;0.000106371735923389;3.68366485898424e-05;1.16166936123988e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.66481021294941e-06;2.50951524266152e-05;7.482157220375e-05;0.000203147920505231;0.000502280701582307;0.00113091291306286;0.00231878452563029;0.00432952432068723;0.00736153757915998;0.0113984406669984;0.016072036575976;0.0206369228668947;0.0241305671530286;0.0256944116507227;0.0249148562375635;0.0220002012258918;0.0176906373756156;0.0129541483811194;0.00863819122570021;0.00524548102287392;0.00290065706151769;0.00146068312429624;0.00066982938688285;0.000279718339886031;0.000106371735923389;3.68366485898424e-05;1.16166936123988e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.55433349373513e-08;5.08900218836166e-08;1.51729361196353e-07;4.11960124583981e-07;1.01856627370522e-06;2.29335857044627e-06;4.70222269411548e-06;8.77976685217293e-06;1.4928333653124e-05;2.31146990112501e-05;3.25922026358469e-05;4.18492559221498e-05;4.89339562320936e-05;5.21052492116023e-05;5.05244023866557e-05;4.46138243273706e-05;3.58745349649838e-05;2.62694915492769e-05;1.75172373149056e-05;1.06372194719582e-05;5.88219186032704e-06;2.96209382978796e-06;1.35833533015744e-06;5.67235942466398e-07;2.15709387889528e-07;7.47003971519219e-08;2.35572903523496e-08
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.55433349373513e-08;5.08900218836166e-08;1.51729361196353e-07;4.11960124583981e-07;1.01856627370522e-06;2.29335857044627e-06;4.70222269411548e-06;8.77976685217293e-06;1.4928333653124e-05;2.31146990112501e-05;3.25922026358469e-05;4.18492559221498e-05;4.89339562320936e-05;5.21052492116023e-05;5.05244023866557e-05;4.46138243273706e-05;3.58745349649838e-05;2.62694915492769e-05;1.75172373149056e-05;1.06372194719582e-05;5.88219186032704e-06;2.96209382978796e-06;1.35833533015744e-06;5.67235942466398e-07;2.15709387889528e-07;7.47003971519219e-08;2.35572903523496e-08
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85147727173698e-05;6.06187277411718e-05;0.000180735643182435;0.000490715030335154;0.00121328679663929;0.00273178264911537;0.00560115218509488;0.0104582052972977;0.0177822009080218;0.0275335634436658;0.0388228926799411;0.0498496278252167;0.0582887186984422;0.0620662715191498;0.0601832123312192;0.0531427020522466;0.0427327123744784;0.0312914614139179;0.020866028354207;0.0126707493380213;0.00700669745668344;0.0035283608213485;0.00161800990670309;0.000675675110535714;0.000256946807482112;8.89809606972789e-05;2.80607654965176e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85147727173698e-05;6.06187277411718e-05;0.000180735643182435;0.000490715030335154;0.00121328679663929;0.00273178264911537;0.00560115218509488;0.0104582052972977;0.0177822009080218;0.0275335634436658;0.0388228926799411;0.0498496278252167;0.0582887186984422;0.0620662715191498;0.0601832123312192;0.0531427020522466;0.0427327123744784;0.0312914614139179;0.020866028354207;0.0126707493380213;0.00700669745668344;0.0035283608213485;0.00161800990670309;0.000675675110535714;0.000256946807482112;8.89809606972789e-05;2.80607654965176e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2547091017203e-05;7.3820834454262e-05;0.000220097921756502;0.000597587484403533;0.00147752760735389;0.00332673551920166;0.0068210228689472;0.0127358898925907;0.0216549729494229;0.0335300773317003;0.0472781010152245;0.0607063404399447;0.0709833745102875;0.0755836376931501;0.0732904684736749;0.0647166108038682;0.052039437373995;0.0381064050491422;0.0254104248348924;0.0154303022209129;0.00853268077861062;0.00429679984706715;0.00197039505642676;0.000822829880110545;0.000312907057694732;0.000108360056602667;3.41720983195655e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2547091017203e-05;7.3820834454262e-05;0.000220097921756502;0.000597587484403533;0.00147752760735389;0.00332673551920166;0.0068210228689472;0.0127358898925907;0.0216549729494229;0.0335300773317003;0.0472781010152245;0.0607063404399447;0.0709833745102875;0.0755836376931501;0.0732904684736749;0.0647166108038682;0.052039437373995;0.0381064050491422;0.0254104248348924;0.0154303022209129;0.00853268077861062;0.00429679984706715;0.00197039505642676;0.000822829880110545;0.000312907057694732;0.000108360056602667;3.41720983195655e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.33669077989434e-05;4.3764239344149e-05;0.000130483734004245;0.00035427615916084;0.000875943388121513;0.00197223521751477;0.00404380253373422;0.00755039600460503;0.0128380209483652;0.0198781054213298;0.0280285388788054;0.0359893901547159;0.0420820682194853;0.0448093066809472;0.0434498150507093;0.0383668549089275;0.0308512686073936;0.0225911538855473;0.015064418094593;0.00914776220752403;0.00505854866858356;0.00254733204130142;0.0011681369018582;0.000487809763719032;0.000185505074098158;6.42406102228887e-05;2.02587237167557e-05
F.1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.33669077989434e-05;4.3764239344149e-05;0.000130483734004245;0.00035427615916084;0.000875943388121513;0.00197223521751477;0.00404380253373422;0.00755039600460503;0.0128380209483652;0.0198781054213298;0.0280285388788054;0.0359893901547159;0.0420820682194853;0.0448093066809472;0.0434498150507093;0.0383668549089275;0.0308512686073936;0.0225911538855473;0.015064418094593;0.00914776220752403;0.00505854866858356;0.00254733204130142;0.0011681369018582;0.000487809763719032;0.000185505074098158;6.42406102228887e-05;2.02587237167557e-05
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.60579074724297e-05;0.000118056241324365;0.00035198644878467;0.000955677794659371;0.00236290143652138;0.00532020389881318;0.0109083611401652;0.020367573758216;0.0346312085373896;0.0536221912195858;0.0756083962484766;0.0970831937877585;0.113518499935088;0.120875363136195;0.117208065946;0.103496524785156;0.0832228519553646;0.0609407761879586;0.0406370270485271;0.0246765495969655;0.0136456899815668;0.00687155656554037;0.00315110816621801;0.00131589142297511;0.000500409286733192;0.000173292283767563;5.46489282544493e-05
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.60579074724297e-05;0.000118056241324365;0.00035198644878467;0.000955677794659371;0.00236290143652138;0.00532020389881318;0.0109083611401652;0.020367573758216;0.0346312085373896;0.0536221912195858;0.0756083962484766;0.0970831937877585;0.113518499935088;0.120875363136195;0.117208065946;0.103496524785156;0.0832228519553646;0.0609407761879586;0.0406370270485271;0.0246765495969655;0.0136456899815668;0.00687155656554037;0.00315110816621801;0.00131589142297511;0.000500409286733192;0.000173292283767563;5.46489282544493e-05
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86283707413651e-06;9.37313915831134e-06;2.79461545555545e-05;7.58765556091075e-05;0.000187603838081178;0.000422400467224385;0.000866075235064956;0.00161709453910531;0.00274956354022479;0.00425736288599786;0.00600296953065416;0.00770797270095846;0.00901286272540966;0.00959696485994382;0.00930579781521182;0.00821716258564875;0.00660752336156398;0.0048384258995323;0.00322639875056988;0.00195920800734144;0.00108340693955334;0.000545570951611561;0.000250183937871627;0.000104475911535128;3.97302660837255e-05;1.37586346354373e-05;4.33888122843201e-06
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86283707413651e-06;9.37313915831134e-06;2.79461545555545e-05;7.58765556091075e-05;0.000187603838081178;0.000422400467224385;0.000866075235064956;0.00161709453910531;0.00274956354022479;0.00425736288599786;0.00600296953065416;0.00770797270095846;0.00901286272540966;0.00959696485994382;0.00930579781521182;0.00821716258564875;0.00660752336156398;0.0048384258995323;0.00322639875056988;0.00195920800734144;0.00108340693955334;0.000545570951611561;0.000250183937871627;0.000104475911535128;3.97302660837255e-05;1.37586346354373e-05;4.33888122843201e-06
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85602773608614e-05;0.000126249184402312;0.000376413831079338;0.0010220005378254;0.00252688359240783;0.00568941883583875;0.0116653866128763;0.0217810557610732;0.0370345674541605;0.0573434985850289;0.0808555164322939;0.103820635803578;0.121396529913247;0.129263949445496;0.125342146802713;0.110679043276495;0.0889984050409603;0.0651699834270921;0.0434571816268085;0.0263890686805827;0.0145926823643848;0.00734843327419051;0.00336979080043256;0.0014072125035402;0.000535137012738096;0.000185318533297686;5.84414897779809e-05
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85602773608614e-05;0.000126249184402312;0.000376413831079338;0.0010220005378254;0.00252688359240783;0.00568941883583875;0.0116653866128763;0.0217810557610732;0.0370345674541605;0.0573434985850289;0.0808555164322939;0.103820635803578;0.121396529913247;0.129263949445496;0.125342146802713;0.110679043276495;0.0889984050409603;0.0651699834270921;0.0434571816268085;0.0263890686805827;0.0145926823643848;0.00734843327419051;0.00336979080043256;0.0014072125035402;0.000535137012738096;0.000185318533297686;5.84414897779809e-05
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.88198675866727e-05;9.43583663403085e-05;0.000281330880169176;0.00076384098324801;0.0018885873112014;0.0042522592864029;0.00871868462937137;0.0162791137900166;0.0276795553146602;0.042858406351986;0.0604312374473722;0.077595317809105;0.0907315029101019;0.0966115951886487;0.0936804484075103;0.0827212766650325;0.0665172147156008;0.0487079041319554;0.0324798032040563;0.0197231326422444;0.0109065391190057;0.00549220307597235;0.00251857432856091;0.00105174757014333;0.00039996024155919;0.000138506669467493;4.36790425859029e-05
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.88198675866727e-05;9.43583663403085e-05;0.000281330880169176;0.00076384098324801;0.0018885873112014;0.0042522592864029;0.00871868462937137;0.0162791137900166;0.0276795553146602;0.042858406351986;0.0604312374473722;0.077595317809105;0.0907315029101019;0.0966115951886487;0.0936804484075103;0.0827212766650325;0.0665172147156008;0.0487079041319554;0.0324798032040563;0.0197231326422444;0.0109065391190057;0.00549220307597235;0.00251857432856091;0.00105174757014333;0.00039996024155919;0.000138506669467493;4.36790425859029e-05
