;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.07313543439175e-07;1.85851776120211e-07;3.21842537499025e-07;5.5726118114531e-07;9.64645852120364e-07;1.66914179622432e-06;2.88603062314699e-06;4.98379923601695e-06;8.58770087863252e-06;1.47427193685864e-05;2.51496954302809e-05;4.24506909030774e-05;7.04191472047867e-05;0.000113649798133962;0.000176047868011967;0.000257751967897878;0.000352095736023934;0.000446439504149988;0.0005281436040359;0.000590541673913905;0.00063377232484308;0.000661740781144789;0.000679041776617586;0.000689448752679281;0.000695603771169235;0.00069920767281185;0.00070130544142472;0.000702522330251643;0.000703226826195747;0.000703634210866722;0.000703869629510368
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23858155293658e-07;3.87690448260164e-07;6.71369842338658e-07;1.16245774792313e-06;2.01227015758491e-06;3.48186250729948e-06;6.02031645506959e-06;1.03963029043119e-05;1.79141123784998e-05;3.07536016060678e-05;5.24627576798922e-05;8.85529733895183e-05;0.000146895721503698;0.000237075706797301;0.000367239303759246;0.000537675657775976;0.000734478607518492;0.000931281557261007;0.00110171791127774;0.00123188150823968;0.00132206149353329;0.00138040424164747;0.00141649445735709;0.00143820361343092;0.00145104310265848;0.00145856091213267;0.00146293689858192;0.00146547535252969;0.0014669449448794;0.00146779475728906;0.00146828584519465
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23858155293658e-07;3.87690448260164e-07;6.71369842338658e-07;1.16245774792313e-06;2.01227015758491e-06;3.48186250729948e-06;6.02031645506959e-06;1.03963029043119e-05;1.79141123784998e-05;3.07536016060678e-05;5.24627576798922e-05;8.85529733895183e-05;0.000146895721503698;0.000237075706797301;0.000367239303759246;0.000537675657775976;0.000734478607518492;0.000931281557261007;0.00110171791127774;0.00123188150823968;0.00132206149353329;0.00138040424164747;0.00141649445735709;0.00143820361343092;0.00145104310265848;0.00145856091213267;0.00146293689858192;0.00146547535252969;0.0014669449448794;0.00146779475728906;0.00146828584519465
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1940430049437e-07;5.53162766272445e-07;9.57920941427813e-07;1.65861280927015e-06;2.87113838334802e-06;4.96797562323642e-06;8.58988122886907e-06;1.48336068101844e-05;2.55601343883421e-05;4.38797174745901e-05;7.48546792801448e-05;0.000126348760826124;0.000209593101984406;0.000338263308720947;0.000523982754961014;0.00076716399784275;0.00104796550992203;0.00132876702200131;0.00157194826488304;0.00175766771112311;0.00188633791785965;0.00196958225901793;0.00202107634056391;0.00205205130236947;0.00207037088545572;0.00208109741303387;0.00208734113861519;0.00209096304422082;0.00209305988146071;0.00209427240703479;0.00209497309890263
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.1940430049437e-07;5.53162766272445e-07;9.57920941427813e-07;1.65861280927015e-06;2.87113838334802e-06;4.96797562323642e-06;8.58988122886907e-06;1.48336068101844e-05;2.55601343883421e-05;4.38797174745901e-05;7.48546792801448e-05;0.000126348760826124;0.000209593101984406;0.000338263308720947;0.000523982754961014;0.00076716399784275;0.00104796550992203;0.00132876702200131;0.00157194826488304;0.00175766771112311;0.00188633791785965;0.00196958225901793;0.00202107634056391;0.00205205130236947;0.00207037088545572;0.00208109741303387;0.00208734113861519;0.00209096304422082;0.00209305988146071;0.00209427240703479;0.00209497309890263
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.1137804859509e-07;7.12448201205832e-07;1.23375811466224e-06;2.13621701334733e-06;3.69789418476847e-06;6.39852410938656e-06;1.10633719462335e-05;1.91050033257398e-05;3.29202774985486e-05;5.65150579364818e-05;9.64093841028923e-05;0.000162731392753977;0.000269946275488099;0.000435667583803852;0.000674865688720246;0.000988071944856366;0.00134973137744049;0.00171139081002462;0.00202459706616074;0.00226379517107714;0.00242951647939289;0.00253673136212701;0.0026030533707781;0.00264294769694451;0.00266654247738244;0.00268035775155525;0.00268839938293475;0.0026930642307716;0.00269576486069622;0.00269732653786764;0.00269822899676633
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.1137804859509e-07;7.12448201205832e-07;1.23375811466224e-06;2.13621701334733e-06;3.69789418476847e-06;6.39852410938656e-06;1.10633719462335e-05;1.91050033257398e-05;3.29202774985486e-05;5.65150579364818e-05;9.64093841028923e-05;0.000162731392753977;0.000269946275488099;0.000435667583803852;0.000674865688720246;0.000988071944856366;0.00134973137744049;0.00171139081002462;0.00202459706616074;0.00226379517107714;0.00242951647939289;0.00253673136212701;0.0026030533707781;0.00264294769694451;0.00266654247738244;0.00268035775155525;0.00268839938293475;0.0026930642307716;0.00269576486069622;0.00269732653786764;0.00269822899676633
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.15608300464501e-06;2.00217114140348e-06;3.4671922653019e-06;6.00334459215439e-06;1.03920776390144e-05;1.79815743765027e-05;3.10910519527891e-05;5.36901998636144e-05;9.25148375180555e-05;0.000158822519115995;0.000270936309874305;0.000457318999221219;0.000758621667648055;0.00122434313408428;0.00189655416912014;0.00277674802220503;0.00379310833824028;0.00480946865427552;0.00568966250736041;0.00636187354239628;0.0068275950088325;0.00712889767725934;0.00731528036660625;0.00742739415736456;0.0074937018389625;0.00753252647661694;0.00755512562452777;0.00756823510210405;0.00757582459884154;0.0075802133318884;0.00758274948421526
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.15608300464501e-06;2.00217114140348e-06;3.4671922653019e-06;6.00334459215439e-06;1.03920776390144e-05;1.79815743765027e-05;3.10910519527891e-05;5.36901998636144e-05;9.25148375180555e-05;0.000158822519115995;0.000270936309874305;0.000457318999221219;0.000758621667648055;0.00122434313408428;0.00189655416912014;0.00277674802220503;0.00379310833824028;0.00480946865427552;0.00568966250736041;0.00636187354239628;0.0068275950088325;0.00712889767725934;0.00731528036660625;0.00742739415736456;0.0074937018389625;0.00753252647661694;0.00755512562452777;0.00756823510210405;0.00757582459884154;0.0075802133318884;0.00758274948421526
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23220114458117e-06;3.86585452388047e-06;6.69456303050349e-06;1.15914450918142e-05;2.00653478229337e-05;3.47193849778336e-05;6.00315734046787e-05;0.000103666713468513;0.000178630535496849;0.000306659476466269;0.000523132282526486;0.000883005795776557;0.00146477039107416;0.00236399993277492;0.00366192597768541;0.0053614317384441;0.00732385195537082;0.00928627217229753;0.0109857779330562;0.0122837039779667;0.0131829335196675;0.0137646981149651;0.0141245716282152;0.0143410444342754;0.0144690733752448;0.0145440371972731;0.014587672337337;0.0146129845257638;0.0146276385629187;0.0146361124656498;0.0146410093477111
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23220114458117e-06;3.86585452388047e-06;6.69456303050349e-06;1.15914450918142e-05;2.00653478229337e-05;3.47193849778336e-05;6.00315734046787e-05;0.000103666713468513;0.000178630535496849;0.000306659476466269;0.000523132282526486;0.000883005795776557;0.00146477039107416;0.00236399993277492;0.00366192597768541;0.0053614317384441;0.00732385195537082;0.00928627217229753;0.0109857779330562;0.0122837039779667;0.0131829335196675;0.0137646981149651;0.0141245716282152;0.0143410444342754;0.0144690733752448;0.0145440371972731;0.014587672337337;0.0146129845257638;0.0146276385629187;0.0146361124656498;0.0146410093477111
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.32340417719e-06;2.29194758623432e-06;3.96900283853785e-06;6.87221529807691e-06;1.1896134535234e-05;2.05840675338217e-05;3.55908943062328e-05;6.14608419016519e-05;0.000105904612325864;0.000181809078055332;0.000310149221811458;0.000523507284032391;0.000868417821072082;0.0014015436706974;0.0021710445526802;0.00317862983611511;0.00434208910536041;0.00550554837460571;0.00651313365804062;0.00728263454002343;0.00781576038964874;0.00816067092668843;0.00837402898890937;0.00850236913266549;0.00857827359839496;0.00862271736881918;0.00864858731641459;0.008663594143187;0.00867228207618559;0.00867730599542275;0.00868020920788229
F.1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.32340417719e-06;2.29194758623432e-06;3.96900283853785e-06;6.87221529807691e-06;1.1896134535234e-05;2.05840675338217e-05;3.55908943062328e-05;6.14608419016519e-05;0.000105904612325864;0.000181809078055332;0.000310149221811458;0.000523507284032391;0.000868417821072082;0.0014015436706974;0.0021710445526802;0.00317862983611511;0.00434208910536041;0.00550554837460571;0.00651313365804062;0.00728263454002343;0.00781576038964874;0.00816067092668843;0.00837402898890937;0.00850236913266549;0.00857827359839496;0.00862271736881918;0.00864858731641459;0.008663594143187;0.00867228207618559;0.00867730599542275;0.00868020920788229
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.41364857523718e-07;1.11075260486046e-06;1.92350831584582e-06;3.33049982876894e-06;5.7652550617406e-06;9.9757109495603e-06;1.72485089961911e-05;2.97859299441226e-05;5.1324831647203e-05;8.81106131091919e-05;0.000150308435538237;0.000253708716069631;0.000420863619507065;0.000679233806393711;0.00105215904876766;0.00154046776268254;0.00210431809753532;0.00266816843238811;0.00315647714630298;0.00352940238867694;0.00378777257556358;0.00395492747900102;0.00405832775953241;0.00412052558196146;0.00415731136342345;0.00417885026512653;0.00419138768607446;0.00419866048412109;0.00420287094000891;0.00420530569524188;0.0042067126867548
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.41364857523718e-07;1.11075260486046e-06;1.92350831584582e-06;3.33049982876894e-06;5.7652550617406e-06;9.9757109495603e-06;1.72485089961911e-05;2.97859299441226e-05;5.1324831647203e-05;8.81106131091919e-05;0.000150308435538237;0.000253708716069631;0.000420863619507065;0.000679233806393711;0.00105215904876766;0.00154046776268254;0.00210431809753532;0.00266816843238811;0.00315647714630298;0.00352940238867694;0.00378777257556358;0.00395492747900102;0.00405832775953241;0.00412052558196146;0.00415731136342345;0.00417885026512653;0.00419138768607446;0.00419866048412109;0.00420287094000891;0.00420530569524188;0.0042067126867548
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.16372058557367e-07;5.47911355019424e-07;9.48826987318759e-07;1.64286688690863e-06;2.84388143596362e-06;4.92081250112608e-06;8.50833380431739e-06;1.46927850223211e-05;2.53174810762615e-05;4.34631485075964e-05;7.41440517233373e-05;0.000125149277880302;0.000207603344825345;0.00033505203013495;0.000519008362063361;0.000759880981166967;0.00103801672412672;0.00131615246708648;0.00155702508619008;0.0017409814181185;0.0018684301034281;0.00195088417037315;0.00200188939653011;0.00203257029974585;0.00205071596717719;0.00206134066323113;0.00206752511444913;0.00207111263575232;0.00207318956681748;0.00207439058136654;0.00207508462126613
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.16372058557367e-07;5.47911355019424e-07;9.48826987318759e-07;1.64286688690863e-06;2.84388143596362e-06;4.92081250112608e-06;8.50833380431739e-06;1.46927850223211e-05;2.53174810762615e-05;4.34631485075964e-05;7.41440517233373e-05;0.000125149277880302;0.000207603344825345;0.00033505203013495;0.000519008362063361;0.000759880981166967;0.00103801672412672;0.00131615246708648;0.00155702508619008;0.0017409814181185;0.0018684301034281;0.00195088417037315;0.00200188939653011;0.00203257029974585;0.00205071596717719;0.00206134066323113;0.00206752511444913;0.00207111263575232;0.00207318956681748;0.00207439058136654;0.00207508462126613
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14475756084925e-07;1.2373702704028e-06;2.14277418255452e-06;3.71015242788292e-06;6.42245193346477e-06;1.11128689692952e-05;1.92147127517593e-05;3.31813079059023e-05;5.71754867247474e-05;9.81545779782113e-05;0.00016744249683676;0.000282629652393267;0.000468838991142929;0.000756661487901435;0.00117209747785732;0.00171606981042979;0.00234419495571465;0.00297232010099949;0.00351629243357197;0.00393172842352785;0.00421955092028636;0.00440576025903602;0.00452094741459253;0.00459023533345108;0.00463121442470454;0.00465520860352339;0.00466917519867753;0.00467727704246;0.00468196745949583;0.00468467975900141;0.00468624713724674
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14475756084925e-07;1.2373702704028e-06;2.14277418255452e-06;3.71015242788292e-06;6.42245193346477e-06;1.11128689692952e-05;1.92147127517593e-05;3.31813079059023e-05;5.71754867247474e-05;9.81545779782113e-05;0.00016744249683676;0.000282629652393267;0.000468838991142929;0.000756661487901435;0.00117209747785732;0.00171606981042979;0.00234419495571465;0.00297232010099949;0.00351629243357197;0.00393172842352785;0.00421955092028636;0.00440576025903602;0.00452094741459253;0.00459023533345108;0.00463121442470454;0.00465520860352339;0.00466917519867753;0.00467727704246;0.00468196745949583;0.00468467975900141;0.00468624713724674
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.69293483236575e-07;1.50549252826428e-06;2.60708584871957e-06;4.51409484493357e-06;7.8141148452033e-06;1.35208850584456e-05;2.33782944139279e-05;4.03712714983132e-05;6.9564680939005e-05;0.0001194234153638;0.000203725137035657;0.000343871870952164;0.000570430383699842;0.000920620321749062;0.0014260759592496;0.00208792011524647;0.00285215191849921;0.00361638372175195;0.00427822787774881;0.00478368351524936;0.00513387345329858;0.00536043196604625;0.00550057869996276;0.00558488042163462;0.00563473915605941;0.00566393256550011;0.00568092554258449;0.00569078295193997;0.00569648972215322;0.00569978974215349;0.0057016967511497
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.69293483236575e-07;1.50549252826428e-06;2.60708584871957e-06;4.51409484493357e-06;7.8141148452033e-06;1.35208850584456e-05;2.33782944139279e-05;4.03712714983132e-05;6.9564680939005e-05;0.0001194234153638;0.000203725137035657;0.000343871870952164;0.000570430383699842;0.000920620321749062;0.0014260759592496;0.00208792011524647;0.00285215191849921;0.00361638372175195;0.00427822787774881;0.00478368351524936;0.00513387345329858;0.00536043196604625;0.00550057869996276;0.00558488042163462;0.00563473915605941;0.00566393256550011;0.00568092554258449;0.00569078295193997;0.00569648972215322;0.00569978974215349;0.0057016967511497
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.59121632253816e-06;2.75576008635673e-06;4.7721944737182e-06;8.26291872337534e-06;1.43035089157471e-05;2.47495850538957e-05;4.27932848708828e-05;7.38984329326359e-05;0.000127336115957261;0.000218601072577485;0.000372912911017693;0.000629447412723681;0.00104415615084954;0.00168516860079667;0.00261039037712385;0.00382187676728709;0.00522078075424771;0.00661968474120833;0.00783117113137157;0.00875639290769876;0.00939740535764588;0.00981211409577174;0.0100686485974777;0.0102229604359179;0.0103142253925382;0.0103676630755628;0.0103987682236245;0.0104168119234415;0.0104272579995797;0.0104332985897721;0.0104367893140217
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.59121632253816e-06;2.75576008635673e-06;4.7721944737182e-06;8.26291872337534e-06;1.43035089157471e-05;2.47495850538957e-05;4.27932848708828e-05;7.38984329326359e-05;0.000127336115957261;0.000218601072577485;0.000372912911017693;0.000629447412723681;0.00104415615084954;0.00168516860079667;0.00261039037712385;0.00382187676728709;0.00522078075424771;0.00661968474120833;0.00783117113137157;0.00875639290769876;0.00939740535764588;0.00981211409577174;0.0100686485974777;0.0102229604359179;0.0103142253925382;0.0103676630755628;0.0103987682236245;0.0104168119234415;0.0104272579995797;0.0104332985897721;0.0104367893140217
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.54496490288912e-07;1.30668048321542e-06;2.26279980314253e-06;3.91797336919269e-06;6.78219995791212e-06;1.17353465991884e-05;2.02910080708026e-05;3.5039929829646e-05;6.03781215765347e-05;0.00010365262076373;0.000176821641759852;0.000298460905028873;0.000495100596927585;0.000799045218954302;0.00123775149231896;0.00181219395904336;0.00247550298463793;0.00313881201023249;0.00371325447695689;0.00415196075032155;0.00445590537234827;0.00465254506424698;0.004774184327516;0.00484735334851212;0.00489062784769932;0.00491596603944621;0.00493071496120505;0.00493927062267667;0.00494422376931794;0.00494708799590666;0.00494874316947271
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.54496490288912e-07;1.30668048321542e-06;2.26279980314253e-06;3.91797336919269e-06;6.78219995791212e-06;1.17353465991884e-05;2.02910080708026e-05;3.5039929829646e-05;6.03781215765347e-05;0.00010365262076373;0.000176821641759852;0.000298460905028873;0.000495100596927585;0.000799045218954302;0.00123775149231896;0.00181219395904336;0.00247550298463793;0.00313881201023249;0.00371325447695689;0.00415196075032155;0.00445590537234827;0.00465254506424698;0.004774184327516;0.00484735334851212;0.00489062784769932;0.00491596603944621;0.00493071496120505;0.00493927062267667;0.00494422376931794;0.00494708799590666;0.00494874316947271
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.461272025158e-06;2.53071506696005e-06;4.38248036064296e-06;7.58813984346434e-06;1.31354342864202e-05;2.27284472646924e-05;3.92986353651097e-05;6.78636281050879e-05;0.000116937402793741;0.000200749343444063;0.000342459536753099;0.000578044532659159;0.00095888670290868;0.00154755183135055;0.0023972167572717;0.00350976892615678;0.0047944335145434;0.00607909810293001;0.0071916502718151;0.00804131519773625;0.00862998032617812;0.00901082249642764;0.0092464074923337;0.00938811768564274;0.00947192962629306;0.00952100340098171;0.00954956839372169;0.00956613858182211;0.00957573159480038;0.00958127888924334;0.00958448454872616
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.461272025158e-06;2.53071506696005e-06;4.38248036064296e-06;7.58813984346434e-06;1.31354342864202e-05;2.27284472646924e-05;3.92986353651097e-05;6.78636281050879e-05;0.000116937402793741;0.000200749343444063;0.000342459536753099;0.000578044532659159;0.00095888670290868;0.00154755183135055;0.0023972167572717;0.00350976892615678;0.0047944335145434;0.00607909810293001;0.0071916502718151;0.00804131519773625;0.00862998032617812;0.00901082249642764;0.0092464074923337;0.00938811768564274;0.00947192962629306;0.00952100340098171;0.00954956839372169;0.00956613858182211;0.00957573159480038;0.00958127888924334;0.00958448454872616
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.36911182170307e-06;9.29853713028423e-06;1.61024276846506e-05;2.78808946156862e-05;4.82631668137199e-05;8.35105119353943e-05;0.000144393900713178;0.000249349472000801;0.000429659899683117;0.000737607820123778;0.00125828970621484;0.00212389321107789;0.00352321117740156;0.00568612735298485;0.00880802794350389;0.0128958479382625;0.0176160558870078;0.0223362638357531;0.0264240838305117;0.0295459844210307;0.031708900596614;0.0331082185629377;0.0339738220678008;0.0344945039538918;0.0348024518743325;0.0349827623020148;0.0350877178733024;0.0351486012620802;0.0351838486072019;0.0352042308793999;0.035216009346331
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.36911182170307e-06;9.29853713028423e-06;1.61024276846506e-05;2.78808946156862e-05;4.82631668137199e-05;8.35105119353943e-05;0.000144393900713178;0.000249349472000801;0.000429659899683117;0.000737607820123778;0.00125828970621484;0.00212389321107789;0.00352321117740156;0.00568612735298485;0.00880802794350389;0.0128958479382625;0.0176160558870078;0.0223362638357531;0.0264240838305117;0.0295459844210307;0.031708900596614;0.0331082185629377;0.0339738220678008;0.0344945039538918;0.0348024518743325;0.0349827623020148;0.0350877178733024;0.0351486012620802;0.0351838486072019;0.0352042308793999;0.035216009346331
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.02734247130058e-06;1.2170356488475e-05;2.10756038833064e-05;3.64918074677981e-05;6.3169070269417e-05;0.000109302429677745;0.000188989431543747;0.000326360149122726;0.000562358796300908;0.000965415311442535;0.00164690790345266;0.00277984990112952;0.00461134212966745;0.00744226709589739;0.0115283553241686;0.0168786836499972;0.0230567106483372;0.0292347376466773;0.0345850659725059;0.0386711542007771;0.041502079167007;0.043333571395545;0.0444665133932218;0.045148005985232;0.0455510625003736;0.0457870611475518;0.0459244318651307;0.0460041188669967;0.0460502522264051;0.0460769294892067;0.0460923456927912
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.02734247130058e-06;1.2170356488475e-05;2.10756038833064e-05;3.64918074677981e-05;6.3169070269417e-05;0.000109302429677745;0.000188989431543747;0.000326360149122726;0.000562358796300908;0.000965415311442535;0.00164690790345266;0.00277984990112952;0.00461134212966745;0.00744226709589739;0.0115283553241686;0.0168786836499972;0.0230567106483372;0.0292347376466773;0.0345850659725059;0.0386711542007771;0.041502079167007;0.043333571395545;0.0444665133932218;0.045148005985232;0.0455510625003736;0.0457870611475518;0.0459244318651307;0.0460041188669967;0.0460502522264051;0.0460769294892067;0.0460923456927912
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.34942611161809e-06;4.06887147431594e-06;7.04613077899356e-06;1.220017462862e-05;2.1119087869093e-05;3.65426878506275e-05;6.31841563296635e-05;0.000109110813834949;0.00018801139200534;0.000322763825802163;0.000550604790872782;0.000929377210626244;0.00154169341444379;0.0024881463677266;0.00385423353610948;0.00564298954533598;0.00770846707221896;0.00977394459910193;0.0115627006083284;0.0129287877767113;0.0138752407299941;0.0144875569338117;0.0148663293535651;0.0150941703186358;0.0152289227524326;0.015307823330603;0.0153537499881083;0.0153803914565873;0.0153958150565688;0.0154047339698093;0.0154098880136589
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.34942611161809e-06;4.06887147431594e-06;7.04613077899356e-06;1.220017462862e-05;2.1119087869093e-05;3.65426878506275e-05;6.31841563296635e-05;0.000109110813834949;0.00018801139200534;0.000322763825802163;0.000550604790872782;0.000929377210626244;0.00154169341444379;0.0024881463677266;0.00385423353610948;0.00564298954533598;0.00770846707221896;0.00977394459910193;0.0115627006083284;0.0129287877767113;0.0138752407299941;0.0144875569338117;0.0148663293535651;0.0150941703186358;0.0152289227524326;0.015307823330603;0.0153537499881083;0.0153803914565873;0.0153958150565688;0.0154047339698093;0.0154098880136589
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.41737024216433e-06;2.45468343029304e-06;4.2508151412625e-06;7.3601652685748e-06;1.27407993549073e-05;2.20456042741892e-05;3.81179652831243e-05;6.58247645513219e-05;0.000113424189379053;0.000194718122726586;0.000332170840324369;0.000560678029231616;0.000930078352908235;0.00150105789763957;0.00232519588227059;0.00340432304674402;0.00465039176454118;0.00589646048233832;0.00697558764681176;0.00779972563144278;0.00837070517617411;0.00874010549985073;0.00896861268875798;0.00910606540635576;0.0091873593397033;0.00923495876453103;0.00926266556379923;0.00927873792480816;0.00928804272972744;0.00929342336381378;0.00929653271394109
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.41737024216433e-06;2.45468343029304e-06;4.2508151412625e-06;7.3601652685748e-06;1.27407993549073e-05;2.20456042741892e-05;3.81179652831243e-05;6.58247645513219e-05;0.000113424189379053;0.000194718122726586;0.000332170840324369;0.000560678029231616;0.000930078352908235;0.00150105789763957;0.00232519588227059;0.00340432304674402;0.00465039176454118;0.00589646048233832;0.00697558764681176;0.00779972563144278;0.00837070517617411;0.00874010549985073;0.00896861268875798;0.00910606540635576;0.0091873593397033;0.00923495876453103;0.00926266556379923;0.00927873792480816;0.00928804272972744;0.00929342336381378;0.00929653271394109
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.70971712464418e-07;1.68158474262177e-06;2.91202759469448e-06;5.04209278722859e-06;8.72810462628975e-06;1.5102375863159e-05;2.61127720376701e-05;4.50933584307282e-05;7.77014192340429e-05;0.000133391956065753;0.000227554156328268;0.00038409336529663;0.000637151637719152;0.00102830207240258;0.00159287909429788;0.00233213685468069;0.00318575818859576;0.00403937952251083;0.00477863728289364;0.00534321430478894;0.00573436473947237;0.00598742301189489;0.00614396222086326;0.00623812442112577;0.00629381495795748;0.0063264230187608;0.00634540360515386;0.00635641400132837;0.00636278827256524;0.0063664742844043;0.00636860434959683
F.1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.70971712464418e-07;1.68158474262177e-06;2.91202759469448e-06;5.04209278722859e-06;8.72810462628975e-06;1.5102375863159e-05;2.61127720376701e-05;4.50933584307282e-05;7.77014192340429e-05;0.000133391956065753;0.000227554156328268;0.00038409336529663;0.000637151637719152;0.00102830207240258;0.00159287909429788;0.00233213685468069;0.00318575818859576;0.00403937952251083;0.00477863728289364;0.00534321430478894;0.00573436473947237;0.00598742301189489;0.00614396222086326;0.00623812442112577;0.00629381495795748;0.0063264230187608;0.00634540360515386;0.00635641400132837;0.00636278827256524;0.0063664742844043;0.00636860434959683
F.1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08463285905374e-06;1.87842966351899e-06;3.25290713944727e-06;5.6323160038778e-06;9.74980934398717e-06;1.68702475063737e-05;2.91695115619288e-05;5.03719497192335e-05;8.67970831842761e-05;0.000149006708254305;0.000254191457896808;0.000429055017357699;0.000711736082111064;0.00114867426356849;0.00177934020527766;0.00260513486842656;0.00355868041055532;0.00451222595268408;0.00533802061583298;0.00596868655754216;0.00640562473899958;0.00668830580375294;0.00686316936321384;0.00696835411285634;0.00703056373792637;0.00706698887139141;0.00708819130954872;0.00710049057360427;0.00710761101176666;0.00711172850510677;0.0071141079139712
F.1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08463285905374e-06;1.87842966351899e-06;3.25290713944727e-06;5.6323160038778e-06;9.74980934398717e-06;1.68702475063737e-05;2.91695115619288e-05;5.03719497192335e-05;8.67970831842761e-05;0.000149006708254305;0.000254191457896808;0.000429055017357699;0.000711736082111064;0.00114867426356849;0.00177934020527766;0.00260513486842656;0.00355868041055532;0.00451222595268408;0.00533802061583298;0.00596868655754216;0.00640562473899958;0.00668830580375294;0.00686316936321384;0.00696835411285634;0.00703056373792637;0.00706698887139141;0.00708819130954872;0.00710049057360427;0.00710761101176666;0.00711172850510677;0.0071141079139712
F.1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.71543138865437e-06;9.89831330540945e-06;1.71410698228291e-05;2.96792738765705e-05;5.13762476333562e-05;8.88971243379226e-05;0.000153707626116188;0.000265433063483063;0.000457373911857927;0.000785185153084621;0.00133945217044107;0.00226088901253207;0.00375046607723501;0.00605289512164181;0.00937616519308751;0.0137276586029978;0.018752330386175;0.0237770021693522;0.0281284955792625;0.0314517656507083;0.0337541946951151;0.035243771759818;0.036165208601909;0.0367194756192655;0.0370472868604921;0.037239227708867;0.0373509531462339;0.0374157636480121;0.0374532845247167;0.0374749814984735;0.0374875197025272
F.1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.71543138865437e-06;9.89831330540945e-06;1.71410698228291e-05;2.96792738765705e-05;5.13762476333562e-05;8.88971243379226e-05;0.000153707626116188;0.000265433063483063;0.000457373911857927;0.000785185153084621;0.00133945217044107;0.00226088901253207;0.00375046607723501;0.00605289512164181;0.00937616519308751;0.0137276586029978;0.018752330386175;0.0237770021693522;0.0281284955792625;0.0314517656507083;0.0337541946951151;0.035243771759818;0.036165208601909;0.0367194756192655;0.0370472868604921;0.037239227708867;0.0373509531462339;0.0374157636480121;0.0374532845247167;0.0374749814984735;0.0374875197025272
F.1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.75506680781409e-07;4.77138339814777e-07;8.26268208083915e-07;1.43065985359706e-06;2.47654087573644e-06;4.28519738789473e-06;7.40932311183444e-06;1.27949366053149e-05;2.20472541376537e-05;3.78490687080257e-05;6.45669585459859e-05;0.000108983904293621;0.000180787483928761;0.000291773784108733;0.000451968709821902;0.000661728118041973;0.000903937419643804;0.00114614672124563;0.00135590612946571;0.00151610105517888;0.00162708735535885;0.00169889093499399;0.00174330788074162;0.00177002577057958;0.00178582758514995;0.00179507990268229;0.00180046551617577;0.00180358964189971;0.00180539829841187;0.00180644417943401;0.00180704857107952
